source,target,cost
1508,800,39.419672838353101
1508,2133,32.270715373933200
1508,1107,36.527107009734699
1509,1282,31.063962567831400
1510,1206,27.824810651026901
1510,179,87.242189801545905
1511,1216,4.076551152892740
1512,911,71.195921779269597
1512,374,88.787797247490701
1513,1312,95.583126991346504
1514,619,37.348246954460699
1514,3053,74.981064571844101
1514,984,42.966114662842898
1515,1939,47.891423372861901
1516,3388,4.893989541325090
1516,2614,7.343459315365350
1516,117,77.755708809908995
1516,1982,62.782721970779001
1518,3314,22.899244331354598
1520,3548,36.933772705959100
1520,3548,83.587117831139693
1521,3199,139.840686182376999
1521,2087,110.275260237582998
1521,1157,16.956190500846599
1521,307,29.967085563288801
1522,2438,249.743818994990988
1523,1703,65.195815136675904
1523,308,16.810841050547101
1523,739,50.686534612093801
1524,2185,95.548632926996106
1524,2136,14.917187479104699
1524,3504,125.391646422289000
1525,826,187.127825921212008
1528,1203,31.979395542144900
1529,2209,47.534871378539499
1531,1071,92.355008928499103
1531,2908,174.129132288822007
1532,2609,54.521933312944100
1535,1297,9.795467439229830
1535,634,20.910665595146501
1535,3400,99.328597421901804
1536,802,111.467191888708001
1536,322,170.039838864115012
1536,3659,71.066750951186606
1537,1804,61.407694443317702
1538,1560,26.078644869247999
1538,765,69.792695320926001
1538,1509,37.785654221608802
1539,928,52.170021886063097
1539,3590,95.538057225193697
1540,3221,30.628535045953701
1540,2601,2.222202268410160
1541,672,99.446975731538998
1542,1678,63.485069213873601
1542,1678,52.731647808361998
1543,1441,9.616664787888190
1544,641,28.396272910721699
1544,1976,6.147894828153780
1545,1216,31.731375668764400
1545,2894,5.981098646090200
1547,2721,9.216514078896450
1547,3283,17.558605991631900
1548,3041,66.837073564484001
1548,1622,11.204713137393700
1549,1997,7.761604813173840
1549,1965,59.250282569239900
1549,106,23.100669281483899
1550,995,15.718830065357400
1550,138,15.457381908911000
1551,1463,73.897257031245502
1553,3010,59.015264696427501
1554,639,363.565465908019007
1555,2089,66.844725688868195
1556,2102,64.828706256669307
1557,2186,16.810346525751601
1557,926,105.342835785663993
1557,164,64.737617399635397
1557,1707,12.432285521918400
1560,3648,70.276327550745805
1561,3683,16.413230941805200
1562,278,16.404226098782200
1562,1476,81.542828551237406
1562,1476,68.809054653464401
1563,3384,80.095231945616504
1563,1966,12.877838153749700
1564,2565,41.275617184066597
1564,1719,36.057846460621597
1564,507,106.370117071425000
1567,2613,30.546711645696998
1569,1827,70.413759541191396
1570,2731,73.202284451265797
1570,2801,60.015320019153300
1570,738,52.256809059182800
1571,2334,36.745693093811703
1571,2214,10.492641619906800
1571,2835,59.220219264526399
1572,2258,15.958976384902099
1572,3237,20.626368365327700
1573,3045,9.005680901507180
1573,1948,68.249675811897006
1574,774,17.849762927079599
1576,2528,68.092546753297100
1576,2598,70.851126182494099
1576,75,47.040061173397802
1576,68,3.504757753111060
1577,2355,548.315678271737966
1578,1553,64.580029674660196
1583,2124,6.421866370930390
1583,2932,6.163883634604000
1584,509,72.563845112239903
1584,507,39.253771170276998
1584,3206,35.212608510200297
1585,1176,56.559302872410598
1585,458,73.037866227091200
1588,3418,25.053795812768399
1588,2222,2.968446272451440
1588,3418,51.374587912019400
1589,2427,43.778612953493003
1589,3556,4.327439321230450
1591,2913,14.991155632482000
1591,2491,6.613059318855950
1591,2756,8.435228793043180
1591,2429,601.244001322475015
1593,628,66.757863407272794
1594,2312,20.638204976312601
1594,1469,83.417910014010005
1596,3073,6.860760540179500
1596,3091,117.990034367993999
1597,603,32.879624291544303
1597,1582,16.964703051218699
1599,3154,110.060819402234003
1600,201,14.391101507818099
1601,919,7.122208176043710
1601,1703,13.144352759709999
1601,2386,5.908029659024020
1602,3220,37.558763938764201
1602,606,17.673353051445901
1602,2424,34.504150543949500
1603,3473,16.820347529130800
1603,1140,32.666826579845001
1603,473,60.981857034422198
1604,1135,3.224780140475810
1604,2168,9.747696304794060
1604,1666,44.491776079142703
1605,519,116.379835590739006
1606,2395,12.746294303660701
1606,541,108.614041838882997
1606,664,20.551341522676800
1607,747,38.319419278586501
1608,1327,52.971866572600703
1608,2802,39.002247927524898
1608,2802,30.886915096214899
1611,1581,184.828754497203988
1614,2971,38.767815149303701
1614,1322,215.876874349444989
1614,2088,16.573347080343300
1614,2889,21.963607438927401
1615,1573,10.812174068260500
1615,1737,66.575015882262605
1615,3047,8.805171850026490
1616,808,94.807427989532798
1618,645,14.930462461501399
1618,3154,14.385376950255100
1618,722,35.820296313269701
1619,2186,12.183929637173801
1620,2134,4.593564153944450
1621,3147,93.483418827865506
1621,2217,47.013558199143901
1621,1715,50.684360971459000
1622,3462,109.670990340298005
1623,2806,50.224252043692800
1623,942,46.057272052910299
1650,2797,81.101397376687899
1624,2884,224.383103116003014
1625,996,50.552988842431198
1626,3490,3.634933040304500
1626,603,60.877426695742699
1626,1582,28.506030609694001
1627,2248,494.160240586033979
1628,1762,16.420962506102502
1629,932,120.475253449066997
1629,2070,52.741017986467099
1630,3692,5.943087753099220
1630,289,13.412698817815199
1630,2111,222.752831374081012
1631,2651,90.542412729741002
1631,3549,15.204936276846400
1632,3593,3.108250822283810
1633,2760,123.401343096697005
1633,618,82.592906870185899
1634,2972,51.524943024274798
1635,1224,23.511766330712099
1637,3294,16.567384939715499
1637,408,15.833025718762400
1638,3680,77.854944222594298
1639,1989,18.852159785390601
1639,3320,145.816232677978007
1641,3073,118.145723978486004
1642,1753,15.932077897350799
1642,3016,16.084688300010999
1642,1736,7.727886768085290
1643,865,41.703328781107302
1643,1304,97.718291164645606
1643,865,79.347014476206795
1644,1726,96.635980673651503
1645,594,77.715448624818706
1645,2924,64.993904637876398
1648,2933,15.437270441926501
1648,3250,66.587784755282300
1649,3341,28.314296530619799
1650,1558,117.226247396502998
1651,1639,53.181753801606902
1651,172,87.149225953798606
1652,3222,8.713255468594109
1652,2620,78.701968660842695
1652,959,16.996065917231800
1654,1406,53.870356182103698
1655,1054,58.679344455144999
1655,755,61.596476328470402
1655,1719,38.124821213955698
1656,3110,44.098462171873699
1657,1760,10.497667511641300
1657,3664,14.687551283830800
1657,481,4.229450601212590
1658,1948,96.607574606177806
1658,1483,16.534742441850401
1659,228,3.676172326684770
1660,3263,4.907101376410200
1660,2254,57.570896896582099
1661,1463,3.379191057958030
1661,3125,19.006944116681399
1663,3062,37.629416979298803
1663,1501,8.127036570193431
1664,1258,54.922915224429602
1664,1239,51.410403757548799
1664,3292,17.185738892524299
1666,3539,6.723549835182660
1666,329,29.635017202777401
1667,3593,17.321222921492200
1668,1118,5.253305239095540
1668,3503,180.450092322820012
1668,351,15.040673643183700
1668,454,6.120935341983290
1669,3640,66.030756434205401
1669,2924,66.646099381495404
1670,3189,74.365560917918401
1672,3507,55.389660515423301
1672,1853,29.512339211674199
1673,2696,38.404907240108699
1674,1242,18.114819804168800
1674,1242,40.063470657949097
1674,3097,32.208437579173300
1675,704,26.410313246139900
1676,2095,38.321839771579199
1677,2344,234.333524194364003
1677,3592,10.625701158111900
1677,2895,78.247409785748900
1679,632,23.302725114412802
1679,3214,12.013994301635400
1679,1740,11.843315876428600
1680,453,112.554404372161002
1682,2949,84.492408673874706
1682,3102,33.055777520940602
1684,2431,20.334909829047302
1684,2376,50.788621721274097
1685,2862,50.226680029183797
1687,668,19.469302996522401
1690,444,37.470483442712499
1691,3417,20.771861440316101
1691,2617,289.930935053788005
1691,2898,58.415563753527302
1692,1285,16.738640914952700
1692,286,16.459377748132098
1693,3225,292.681346339659001
1693,3395,135.045064338819998
1694,1962,36.314211673212803
1694,3435,23.327136975689001
1696,975,85.797868566577705
1698,2352,128.397076521476009
1698,385,26.267880992484500
1698,1450,33.704257732327200
1699,1512,17.591509590584700
1699,374,98.071932174768193
1701,2661,81.940780869175796
1702,2634,60.607650591776398
1705,1328,13.937457129935300
1705,565,14.713234580013101
1705,2006,67.645274514288403
1706,1939,15.313786891151000
1707,1961,9.187597362038520
1707,1619,16.746212768063899
1708,2110,75.478593506620300
1708,727,6.115627252089820
1708,2998,12.533869758922700
1712,1269,65.276042117991295
1712,346,64.712998367979793
1713,3404,63.879931818281499
1713,1088,43.711916819655499
1714,342,5.414647449769940
1714,1885,22.610594510223500
1714,2664,13.780105063273201
1716,1168,98.724605392050293
1717,560,41.338433037044297
1719,509,30.442453563406101
1720,2804,13.689779080084300
1720,1425,113.511157883356006
1720,2859,18.479060758741198
1721,2897,83.414521208976197
1722,576,10.391734922714400
1722,355,53.583791859351500
1723,1120,54.036578498157297
1723,1120,17.767382073269001
1725,180,12.621833593467500
1725,3390,2.867352647670380
1727,1406,13.652796930869901
1727,913,52.745301546349801
1728,910,32.187427902540200
1730,476,39.276626519047397
1731,3051,20.966067449803500
1731,575,92.467381886758105
1732,1400,44.165196461763301
1732,1133,9.142702273032500
1733,1240,19.185411946995000
1733,1339,37.370313805293002
1733,1429,77.244293222450494
1734,2532,9.325843900804930
1735,1671,32.151967454183001
1736,1729,40.442940456846401
1736,499,17.282623398010099
1737,753,45.082030040834503
1737,1948,12.111899405890000
1739,3675,20.160848201358501
1740,1929,24.659352099635498
1741,2888,30.714599362902199
1741,2706,9.497869373975670
1742,2562,87.023839894704196
1743,2657,336.145169841906011
1744,2723,20.635980038773798
1744,671,12.673527141540900
1744,448,20.604599122014299
1745,1434,11.328344682236899
1745,1069,23.318458693442199
1746,2045,31.278084994978201
1746,2045,21.333970674862599
1747,142,42.626659273567903
1749,2029,27.219363005932198
1750,831,17.265497610572002
1750,1986,5.352156648479460
1750,899,3.910210917713560
1751,3678,12.047538250824900
1752,1834,32.472779240465002
1752,1348,79.029575169902600
1753,874,21.919757702863301
1753,232,7.916561361732400
1754,1184,4.440088118556910
1755,893,33.012859057764800
1756,2875,10.258527975959900
1756,2292,22.853729757821700
1756,417,112.375364083628000
1757,258,4.869430637719890
1757,2094,48.718330888572702
1757,1060,8.440749671981870
1758,1504,54.858540331214897
1758,2901,40.068867234143497
1759,669,175.236403980138988
1759,510,68.651948489152403
1760,2758,30.509325805323101
1761,3689,113.160249163832006
1761,1473,9.036999018655621
1762,2019,67.111915232456298
1764,2076,9.631963904736820
1764,1707,175.694008006479010
1764,3510,9.103305461092971
1766,1996,83.370555272827204
1767,752,14.343338625604600
1767,1398,27.890965492470301
1767,1392,6.934197346016230
1768,926,17.679810618052301
1768,1961,84.080476739914701
1769,2480,33.941281949104003
1770,3423,8.599299429762381
1771,1070,25.741524323970001
1771,430,24.414234986120100
1771,1401,35.863906944204103
1773,1143,83.068618072837893
1774,2728,94.405545205162994
1775,1613,28.930199485889499
1808,2677,37.318256014051201
1777,248,86.607622938345898
1777,1175,127.973976759812004
1777,1305,96.519764578465001
1779,3435,108.774083479043995
1780,2706,8.867014555066920
1780,1766,9.605502186680280
1780,579,10.038847290836101
1781,2586,10.003274457749701
1781,62,32.286068751558197
1782,1016,8.397732737528759
1782,3358,168.574764305630993
1783,649,6.412442132779920
1783,482,59.140857377377500
1784,630,2.849032080898510
1784,913,49.715158624651600
1787,2608,29.408787094413601
1788,1253,42.947069712954203
1789,1553,44.740470495419601
1790,189,33.973491536202602
1791,717,16.206633878685501
1791,3220,14.477676887828901
1792,1231,98.762448255864200
1792,3496,9.371808443643520
1792,1231,73.671891778369499
1795,860,4.612787914778410
1795,53,14.661854205419001
1797,464,19.295856082859402
1798,1253,29.269233206866300
1798,1788,23.845412928930099
1798,1253,65.451025600655399
1799,2466,45.202580229482599
1799,2202,87.039935747223595
1800,981,36.698313433621600
1800,352,30.017201460098502
1800,2444,34.321890776511999
1802,2463,6.386987533470250
1802,2145,64.580580919578594
1807,2135,17.144406939054601
1808,2399,64.393741277164693
1808,2782,85.476460623304803
1809,3015,8.822858519805949
1809,2868,81.301520311923994
1810,2823,28.686217876081500
1810,1974,58.047988597459600
1811,165,42.607995955235801
1811,682,44.926311715595197
1811,3667,28.191350687159300
1812,1210,9.357016087475071
1813,2138,75.085006057558004
1815,1466,6.075623725908460
1816,1715,112.462771903852996
1818,1354,94.461436797272697
1819,1307,88.621761445178706
1819,1307,208.187046661260013
1820,720,6.667939543806480
1824,2962,36.077675803531001
1826,748,57.910849340098203
1826,2479,37.824365904839198
1827,2375,14.299086480974800
1828,2287,26.400424093563199
1828,2287,66.593400763652596
1828,3226,57.534657158495897
1830,2004,33.787268645639102
1830,1348,41.380619899934402
1832,2946,11.436570463955400
1832,399,96.062635518463196
1832,1701,125.176455859537995
1832,354,53.288282228797101
1833,3268,65.912384941694299
1834,2004,118.105161677736007
1835,1317,92.001994123479903
1837,3517,13.084899588144800
1837,1646,14.786491533294800
1838,1210,85.792259166334205
1838,2505,88.630694855530606
1838,1017,46.308405235827898
1838,3658,38.301198905542499
1838,1175,45.024575936518303
1839,733,67.348384936037206
1839,1876,26.834359780522501
1839,773,19.648446896071899
1841,2843,6.536108213229540
1841,2599,38.043853545612400
1843,1353,132.180874750800001
1843,974,131.960807930773001
1843,2048,17.035394375537798
1844,1616,50.048494803848897
1844,1116,22.405348505608401
1844,748,77.609823559796297
1844,2709,68.316994518976301
1844,2106,24.784603553934499
1846,1349,72.196724407695100
1846,22,19.380951009789499
1846,685,74.253978331384204
1847,3411,4.064141958814350
1847,1126,42.277854439514300
1847,1831,66.283450694173595
1848,2394,11.770290299914100
1849,2143,32.846181850396199
1850,855,14.407377530599600
1850,296,134.747278056290014
1850,2125,8.139568218075610
1850,1541,121.232746745781995
1853,3538,3.548562973054580
1853,942,36.310671454611700
1854,1395,4.378449808084480
1854,3531,16.256877419947202
1854,49,81.254597839485498
1855,1054,36.284302181486197
1857,2726,81.141565970324194
1858,1976,84.025792814053204
1860,3318,73.364134309470998
1860,2442,15.595078114485499
1860,2364,106.901417862757995
1862,979,6.272507455755860
1862,1075,7.196741120347320
1862,3222,17.519970273531300
1862,959,7.245044662682920
1863,1953,9.485928607812239
1863,1785,22.755920783939199
1864,1234,63.236646576016497
1864,2673,45.824888260632299
1864,2708,20.643183490768500
1865,2019,42.399774152482102
1866,118,70.624186155424695
1866,2514,3.312086385664940
1868,1685,38.958273222131297
1868,1900,11.819088252811399
1869,2709,220.846161892934987
1869,907,97.335623802224305
1870,1656,21.747467829089800
1870,2920,92.323823174628899
1875,1160,58.042432361628002
1876,1221,50.326384568484897
1876,1163,70.376768553120399
1877,2722,16.542898924704900
1877,2982,116.010955911565006
1877,3341,89.809435508226500
1879,1863,5.418454350699660
1879,2724,26.050697770349998
1880,424,100.572066322983005
1880,2200,3.944778990166570
1880,1819,81.305749707960700
1881,2541,42.545463500765401
1882,2521,11.362912573802600
1882,2511,85.714496040630095
1882,3100,184.545653666564988
1883,2098,39.338803959526601
1884,3188,12.338477980302500
1884,1376,16.526851808186599
1885,1885,44.039503654006197
1886,1867,9.508841246556830
1887,890,19.147757771826399
1889,129,2.094345554703860
1889,2269,38.217683445962003
1890,2583,12.079661097945900
1892,859,51.383936646845399
1892,704,21.047069253723400
1892,1594,15.311938693826299
1895,1610,10.347192914344200
1896,2559,48.964620891021099
1896,2471,123.549297218695997
1896,2787,15.924106789090001
1897,2623,22.482513788071799
1897,415,45.866807497093099
1898,2131,16.129901271154299
1899,921,20.913427169841999
1899,620,37.058037979452898
1899,1788,20.323303148461800
1901,638,35.769260068622700
1901,2447,70.779140580642704
1902,3433,77.317297454067599
1902,659,38.309048155677097
1902,2657,256.965381070372985
1902,2242,36.928938449667200
1903,2399,39.580405461350402
1903,2372,196.611724105067992
1904,610,109.462842203896997
1906,2407,11.119668668882500
1906,154,130.627050026359001
1908,3413,5.600650031673890
1908,2778,10.482380026843300
1908,2236,31.158081616265999
1909,3000,31.866483356116301
1910,3238,214.352298012092007
1911,1201,9.052558138705370
1911,3605,42.805924721594600
1912,111,22.934026773184701
1912,773,50.850993687602902
1912,2733,13.598117319265800
1915,1471,107.648398278594996
1915,3244,37.643310416796801
1916,2979,23.979988632718200
1917,656,40.611354215789099
1918,453,63.978573311013498
1919,1734,67.946339397382502
1921,3385,38.357162780488501
1922,1519,23.579554262610799
1922,2392,13.153742306001400
1923,1165,23.746251247439499
1923,1518,457.284958281694003
1923,328,16.624055612047901
1924,1205,4.124078747642760
1924,2991,24.963310634508598
1925,2405,8.928805987697331
1925,519,51.775078699107603
1926,3215,14.492889918736401
1927,3609,25.510739739678002
1927,2969,37.954296882708199
1930,3157,26.553191191040600
1932,2513,47.300677071405403
1932,1585,115.911511417976001
1932,1176,97.310691297121707
1933,2241,32.465194598618801
1933,1505,12.557245859932500
1933,535,26.222084873874898
1936,1525,16.009927909653900
1936,2809,80.678735510876194
1937,1047,15.594185882095299
1937,1308,93.034528465075397
1937,1980,26.570100819148799
1938,2288,18.245055020752300
1938,1965,113.986136530368000
1942,2732,32.539968001534497
1942,1517,15.956740243743599
1942,2926,55.259843664139296
1943,556,85.552212953351997
1943,2148,4.515005658508110
1944,581,14.574141591043899
1944,3500,7.813662443430670
1945,831,42.368987334187501
1946,2971,2.841925206916360
1947,476,118.610965414137993
1949,2498,14.136561359775200
1949,3399,7.296394651327720
1950,3339,308.603173993899020
1951,939,34.374844964677798
1952,784,10.054447923509400
1954,2849,58.636033754805602
1954,1388,56.794988049398597
1955,2214,60.048904739482502
1957,2429,146.933801813470012
1957,2228,19.950405587031799
1957,1149,62.311471838112197
1958,989,51.007510070350797
1958,2507,13.894697174407201
1958,2753,111.258573119629006
1959,1929,26.116860365741800
1960,3471,4.710865176344020
1960,262,39.548019916903201
1960,564,154.122845425802012
1962,6,34.219400374774800
1963,1796,29.480331993089401
1963,1268,24.484831620580600
1965,3553,13.800579099227800
1966,3479,56.482798140588102
1967,3070,5.760717436673690
1968,1993,45.941963213464597
1968,366,16.326335232626001
1968,2443,83.843804846797298
1969,941,46.864653286219401
1969,1926,33.638842506364298
1969,941,96.402400003628003
1972,1263,93.406436978111898
1972,1619,177.069113608072996
1973,3071,2.146687742946820
1975,2050,129.901959407530001
1975,202,23.857980831715000
1976,1833,29.688835836713000
1977,1935,26.046496278304499
1977,1598,13.476571201506401
1977,2781,8.221210222518501
1978,2237,160.931436139309000
1979,2718,9.554008175226590
1980,1308,114.395425548149007
1980,133,22.107785670141102
1981,1372,6.258036163586900
1981,2243,8.310825523953310
1983,3578,12.875530452172100
1985,1921,28.611698657390100
1985,1920,19.934696712545101
1985,1921,196.263250632358989
1986,2134,29.958265157786599
1987,1163,42.397295751717103
1987,922,36.191909128947898
1987,169,21.108366885531900
1988,1845,191.498040877989013
1989,1867,10.777001332692000
1990,2271,21.697712460988900
1991,2795,15.718224264360600
1991,872,11.210765915040801
1993,1364,38.110164801457501
1994,2701,24.338573557541601
1994,686,223.192846074040006
1994,348,89.813737220790500
1995,3553,62.069048640910097
1995,1416,50.903854592292397
1997,1025,2.544264206352060
1997,990,119.081385090232999
1997,3046,143.209054894691008
1998,2971,9.491223212973360
1999,975,31.878695664286901
1999,1299,19.300259167299401
1999,1696,88.439178427482204
2000,178,9.761765411488240
2000,2014,15.535476139660600
2001,2870,9.029038308422381
2002,428,34.403961843917301
2003,3444,8.365349014714409
2003,50,199.891467617877993
2003,2382,33.957589679151397
2003,2681,9.067198414632990
2005,357,14.719853154977800
2005,630,36.215118529438598
2005,1722,23.787134680712001
2006,1587,11.131348762620600
2006,105,20.593035228876499
2007,1189,21.978600161155999
2008,761,20.652824169379301
2008,2428,15.895312408747500
2009,1371,30.054456730078499
2009,2579,34.016123257575302
2010,1890,49.803929932346698
2010,2188,92.042740499644097
2010,2327,134.946588346786001
2011,3157,137.764260007452009
2011,1534,21.126718811889400
2012,3002,24.282257379696400
2012,1459,6.399389915611400
2012,795,64.676548309599198
2013,3341,3.585567411836100
2013,2510,12.607982710462201
2013,2510,48.420750967466802
2014,2599,13.319099921530301
2017,2612,82.481962267246004
2017,3165,158.284492746925991
2017,2311,28.604925649605100
2018,2551,19.202930060867999
2018,3276,48.497987227223398
2022,2405,68.438189251582799
2022,3318,122.568946936301998
2024,1597,9.149802959963180
2024,612,15.218422739155800
2024,1949,21.689593448683699
2028,1827,49.407029622002000
2028,1161,17.411390440371601
2028,1599,112.395485768670994
2030,320,68.194599306202207
2031,3592,67.315522631678903
2032,3089,11.486556043569900
2032,367,19.645145321570300
2033,789,25.847788804105200
2033,2711,6.932243550216260
2033,911,106.961750010876003
2035,1473,83.296732677161401
2037,2473,17.137764299993101
2037,988,373.231275378782982
2038,708,68.914332409677797
2040,3027,57.579148999955500
2041,3441,34.551595365705097
2041,2560,9.197738904059980
2041,661,88.926852191432900
2042,2872,5.896174760260630
2043,1186,6.750443547913120
2043,3289,54.999273549093999
2043,419,10.257684341047399
2044,888,44.666179929069600
2046,3645,13.900604860283600
2048,2879,21.710046211862100
2048,550,50.289702511718303
2048,2254,21.788656888761601
2049,3131,54.819494908407698
2049,1758,2.863433188922410
2049,7,12.489714426436500
2050,949,36.607376615960398
2050,202,14.054749394986500
2052,3492,34.826129608982498
2052,2985,70.586870673374406
2052,3537,57.227046549495100
2053,3216,6.305622046730430
2053,2576,14.741505326466600
2053,629,19.987989834998100
2053,3230,5.907983638485420
2054,3478,41.206669311102800
2054,3681,43.068123444542202
2054,3681,27.866181827254199
2055,631,76.734996617204104
2056,1418,159.835534071301993
2056,523,6.141446049887170
2056,946,49.460154880381097
2057,166,6.892999653849870
2058,2365,90.099189296955302
2058,1086,103.255589250222002
2058,2882,102.970107260901997
2059,3470,18.620194582042100
2060,2183,12.075460239856200
2060,2262,5.662257249080630
2060,192,6.961646042443150
2061,1718,9.554557778200399
2061,1458,16.491745440631998
2061,3168,7.332618297962780
2062,2339,42.686705095691302
2062,1067,116.952642403696998
2062,1751,98.878682499267001
2063,1193,143.012382295368013
2063,2851,14.338885682844600
2064,1673,13.940800101983100
2064,2090,54.215739760023197
2064,3086,72.862871449908496
2065,3051,123.674498912082001
2065,3415,37.201962080366798
2065,102,68.320918403199997
2065,2148,79.926350896062402
2066,2381,175.808140213701989
2066,1766,10.439565758975901
2067,333,23.807318340583500
2067,2723,9.822696444250621
2067,1895,10.669125046469700
2068,201,11.050017385546401
2068,324,12.233430152124400
2068,3164,3.873491619888340
2069,104,11.280225549472300
2070,3211,56.434205869076997
2071,2791,5.980397132518420
2071,1418,14.088339384038800
2071,2793,17.625068254311401
2076,2387,9.087793998212019
2076,1961,175.988168447323005
2077,1639,13.511519179505800
2077,1095,66.873705047809295
2077,1886,10.963425830636000
2077,1989,11.250717202448000
2078,363,179.542644347676998
2078,2540,12.888566038739800
2079,2133,17.555076418748900
2080,3333,93.674195841399197
2080,2997,6.124992060046400
2080,2020,37.074079694414102
2081,3200,88.344746209403894
2082,2761,10.272172881227000
2082,1818,13.498577176610899
2082,3091,10.976650261527301
2082,795,94.914362529901396
2083,2812,11.587225467103901
2083,1098,13.856108851157900
2083,1101,4.340370403655420
2084,120,55.666615564780798
2084,849,258.747455276990991
2084,3306,65.485584615110696
2085,867,46.517870502809899
2085,945,47.238647463479197
2085,1448,88.578297347301998
2086,3386,54.584735812378902
2087,2286,15.453907072881600
2087,1939,10.874594987099499
2088,1609,29.002800684398800
2088,1266,214.822723357190995
2089,2630,37.305543777861999
2089,1067,7.522505309144050
2090,2696,19.708535737602201
2091,2621,45.811140291901701
2091,769,70.933786939918406
2091,311,20.841885958282202
2092,449,69.653518073299907
2092,1166,61.712527749831096
2092,2893,20.385742316123800
2092,2710,24.312565979221102
2093,2204,47.949321401524799
2093,330,59.514821112083403
2094,764,1.972108667708280
2094,3413,5.515164225219340
2095,2393,39.331018504614200
2099,3440,14.737962433544499
2099,314,118.461516916673006
2099,2459,58.471538465924802
2100,2098,36.651677794391198
2100,1145,108.579824974960005
2101,3175,16.963785846059402
2103,3288,10.912571225491901
2106,161,36.907304877233898
2106,161,42.480954062162603
2108,989,6.076558893150130
2109,3380,30.897290743090199
2112,1856,21.227960394353101
2113,2382,12.633840634214600
2113,1974,98.271721586125807
2113,1304,29.350870012766698
2114,3365,8.448093423509720
2114,2588,9.461181989067670
2114,1108,11.227093337287201
2114,2178,109.046031753552995
2116,2691,40.773040513382000
2117,2702,18.214818728840001
2118,271,79.331246568555798
2118,3553,65.706469656935397
2118,1294,57.989576315057597
2119,1590,31.630725623455799
2120,879,6.846912457603150
2120,758,36.147072342868199
2120,1281,69.422482459779403
2121,3212,5.339553435658090
2122,3052,45.890542486818198
2122,794,11.140638323004699
2123,3397,60.583717528769199
2124,929,70.384191574098693
2126,76,58.457475878790497
2128,2890,23.654757631320201
2128,2408,16.916942892647800
2129,3507,147.481066709456996
2130,2457,8.328032004160340
2130,2470,106.782622684670002
2130,3514,190.656063751789986
2132,3579,19.058118736236700
2133,2593,10.817000473056300
2135,833,53.943048814905900
2138,3016,3.285453890163640
2138,1099,13.793089164736401
2139,654,63.791602384131501
2139,938,56.639870172962297
2139,1223,10.508153057248901
2141,1558,168.004766671997004
2141,200,71.413772050413797
2142,670,38.503184025565297
2143,359,13.243399527248600
2144,1212,7.819585982394220
2144,452,5.148122467382030
2144,2460,12.157623255571400
2145,631,34.939683605800901
2145,623,22.664287702650899
2146,2532,7.802422962223190
2146,1979,195.506433774823989
2146,3025,17.927201949249199
2146,825,9.313148354477679
2149,3425,74.053157756082896
2150,2295,19.229554209848001
2151,3058,89.126352587200103
2151,3328,19.758965519226699
2152,1334,39.591228439831497
2152,2879,91.613655222461503
2152,2918,8.787057427049660
2153,274,37.738637407375599
2154,3447,45.784257161180498
2155,3236,13.556154433002300
2156,1711,104.848217773520005
2157,1497,16.181804116598599
2157,3444,72.063080706036999
2158,632,92.240922180269806
2159,1418,17.305774995017501
2159,596,12.067942049076700
2159,2793,14.957033997680400
2159,970,75.719177484161904
2160,221,3.004227884153740
2217,2425,220.323607357865001
2162,2346,42.950771658913297
2163,2725,12.952285127981099
2164,520,47.526420202425399
2164,634,87.185108456857506
2167,1103,13.187128441808200
2167,245,175.474799722959006
2167,2837,68.401322047129597
2169,1723,2.900613231817450
2169,2997,3.323630042504180
2171,2523,63.130658197571101
2171,1495,81.396200619770099
2171,2684,139.835857230619013
2172,1943,24.920621162038401
2172,2731,50.837690243616699
2172,556,67.639532398283507
2173,3289,57.384906695775797
2174,718,17.822263330462601
2176,2633,8.904491677738470
2176,3552,13.250825871621499
2177,3695,3.488671793532180
2180,2125,16.420484581218201
2180,1793,10.437262051806400
2181,1829,12.958126798978499
2181,674,12.258108411766200
2182,472,4.517987620177540
2182,388,5.885163854453070
2182,2250,25.387617145806800
2183,2491,8.314825003082140
2183,1920,123.268664027078003
2183,2756,6.015940877750200
2184,3306,65.174553060681603
2184,2875,9.387984876375169
2184,1266,118.958945527203994
2185,1823,90.468987830655706
2185,1346,7.048932659031400
2189,1432,10.705855125303300
2189,2925,63.745062747284003
2189,2457,11.221437251956500
2190,1394,121.261416919824995
2190,2369,22.638449066230802
2192,2836,50.739260176576003
2193,1478,13.538090971660999
2194,2268,138.390989582841996
2195,1612,8.081534323318300
2195,1532,36.176094907940801
2195,2637,16.398772877625301
2196,2755,68.110067317920297
2196,1139,30.254061591645300
2197,740,29.927404600636301
2197,2148,49.845523619501400
2198,498,20.422164555598801
2198,376,46.323229034936503
2198,999,56.925157302582797
2199,1586,135.688295699620994
2199,1561,42.502543417693602
2200,1891,14.047382076702000
2200,31,10.842824719773899
2201,2370,395.247067672321975
2203,1517,64.607588599081893
2203,415,57.168411727377702
2203,2242,101.137553704566997
2205,2215,6.628992277508390
2205,529,122.927435057633005
2208,624,105.290758861520999
2209,2039,77.273067651841600
2210,3535,74.345389579267803
2211,2922,9.248161547081571
2211,711,65.476258630461700
2211,3389,16.970322858452899
2212,2452,20.882817925394001
2212,1687,63.769480727114399
2213,1247,11.136009511070499
2213,765,41.277148622685900
2216,1484,18.950313604424100
2221,989,8.246046355986181
2222,996,39.126539002755997
2223,1848,14.843087727678901
